seed,x,z,winner,second,margin,override
8675309,-32768,-32768,minecraft:deep_ocean,,1.0,true
8675309,-28672,-32768,minecraft:deep_ocean,,1.0,true
8675309,-24576,-32768,minecraft:deep_ocean,,1.0,true
8675309,-20480,-32768,minecraft:deep_ocean,,1.0,true
8675309,-16384,-32768,minecraft:deep_ocean,,1.0,true
8675309,-12288,-32768,minecraft:deep_ocean,,1.0,true
8675309,-8192,-32768,minecraft:deep_ocean,,1.0,true
8675309,-4096,-32768,minecraft:deep_ocean,,1.0,true
8675309,0,-32768,minecraft:deep_ocean,,1.0,true
8675309,4096,-32768,minecraft:deep_ocean,,1.0,true
8675309,8192,-32768,minecraft:deep_ocean,,1.0,true
8675309,12288,-32768,minecraft:deep_ocean,,1.0,true
8675309,16384,-32768,minecraft:deep_ocean,,1.0,true
8675309,20480,-32768,minecraft:deep_ocean,,1.0,true
8675309,24576,-32768,minecraft:deep_ocean,,1.0,true
8675309,28672,-32768,minecraft:deep_ocean,,1.0,true
8675309,32768,-32768,minecraft:deep_ocean,,1.0,true
8675309,-32768,-28672,minecraft:deep_ocean,,1.0,true
8675309,-28672,-28672,minecraft:plains,minecraft:forest,0.34783248836788483,false
8675309,-24576,-28672,minecraft:plains,minecraft:forest,0.10055478667786721,false
8675309,-20480,-28672,minecraft:forest,minecraft:birch_forest,0.0152432594020816,false
8675309,-16384,-28672,minecraft:deep_ocean,,1.0,true
8675309,-12288,-28672,minecraft:plains,minecraft:forest,0.41397545629534993,false
8675309,-8192,-28672,minecraft:plains,minecraft:forest,0.044202024523361416,false
8675309,-4096,-28672,minecraft:forest,minecraft:birch_forest,0.01646070718025905,false
8675309,0,-28672,minecraft:deep_ocean,,1.0,true
8675309,4096,-28672,minecraft:plains,minecraft:forest,0.3268410854987661,false
8675309,8192,-28672,minecraft:plains,minecraft:forest,0.1264328030660663,false
8675309,12288,-28672,minecraft:forest,minecraft:birch_forest,0.013900681411725735,false
8675309,16384,-28672,minecraft:deep_ocean,,1.0,true
8675309,20480,-28672,minecraft:plains,minecraft:forest,0.30719957498459705,false
8675309,24576,-28672,minecraft:forest,minecraft:plains,0.012177773559423288,false
8675309,28672,-28672,minecraft:birch_forest,minecraft:forest,0.00689821474458896,false
8675309,32768,-28672,minecraft:deep_ocean,,1.0,true
8675309,-32768,-24576,minecraft:deep_ocean,,1.0,true
8675309,-28672,-24576,minecraft:plains,minecraft:forest,0.25008719629690657,false
8675309,-24576,-24576,minecraft:plains,minecraft:forest,0.10268040615135654,false
8675309,-20480,-24576,minecraft:forest,minecraft:birch_forest,0.0806381768501161,false
8675309,-16384,-24576,minecraft:deep_ocean,,1.0,true
8675309,-12288,-24576,minecraft:plains,minecraft:forest,0.3657540335658618,false
8675309,-8192,-24576,minecraft:plains,minecraft:forest,0.19747050756916174,false
8675309,-4096,-24576,minecraft:forest,minecraft:birch_forest,0.10403406979966634,false
8675309,0,-24576,minecraft:deep_ocean,,1.0,true
8675309,4096,-24576,minecraft:plains,minecraft:forest,0.32873440228503514,false
8675309,8192,-24576,minecraft:plains,minecraft:forest,0.2420228689787276,false
8675309,12288,-24576,minecraft:forest,minecraft:plains,0.034973261499026465,false
8675309,16384,-24576,minecraft:deep_ocean,,1.0,true
8675309,20480,-24576,minecraft:plains,minecraft:forest,0.275356284802479,false
8675309,24576,-24576,minecraft:plains,minecraft:forest,0.1753185255405515,false
8675309,28672,-24576,minecraft:forest,minecraft:birch_forest,0.139783545904954,false
8675309,32768,-24576,minecraft:deep_ocean,,1.0,true
8675309,-32768,-20480,minecraft:deep_ocean,,1.0,true
8675309,-28672,-20480,minecraft:plains,minecraft:forest,0.12930357596352393,false
8675309,-24576,-20480,minecraft:plains,minecraft:forest,0.0921539458520374,false
8675309,-20480,-20480,minecraft:plains,minecraft:forest,0.0027892348906325415,false
8675309,-16384,-20480,minecraft:deep_ocean,,1.0,true
8675309,-12288,-20480,minecraft:plains,minecraft:forest,0.14789638169057295,false
8675309,-8192,-20480,minecraft:plains,minecraft:forest,0.19821863568164977,false
8675309,-4096,-20480,minecraft:plains,minecraft:forest,0.05645393683333333,false
8675309,0,-20480,minecraft:deep_ocean,,1.0,true
8675309,4096,-20480,minecraft:plains,minecraft:forest,0.2865356673785875,false
8675309,8192,-20480,minecraft:plains,minecraft:forest,0.17689236597956448,false
8675309,12288,-20480,minecraft:forest,minecraft:plains,0.02753393248775815,false
8675309,16384,-20480,minecraft:deep_ocean,,1.0,true
8675309,20480,-20480,minecraft:plains,minecraft:forest,0.1669138338631717,false
8675309,24576,-20480,minecraft:plains,minecraft:forest,0.26421873530670115,false
8675309,28672,-20480,minecraft:forest,minecraft:plains,0.1206272600714392,false
8675309,32768,-20480,minecraft:deep_ocean,,1.0,true
8675309,-32768,-16384,minecraft:deep_ocean,,1.0,true
8675309,-28672,-16384,minecraft:deep_ocean,,1.0,true
8675309,-24576,-16384,minecraft:deep_ocean,,1.0,true
8675309,-20480,-16384,minecraft:deep_ocean,,1.0,true
8675309,-16384,-16384,minecraft:deep_ocean,,1.0,true
8675309,-12288,-16384,minecraft:deep_ocean,,1.0,true
8675309,-8192,-16384,minecraft:deep_ocean,,1.0,true
8675309,-4096,-16384,minecraft:deep_ocean,,1.0,true
8675309,0,-16384,minecraft:deep_ocean,,1.0,true
8675309,4096,-16384,minecraft:deep_ocean,,1.0,true
8675309,8192,-16384,minecraft:deep_ocean,,1.0,true
8675309,12288,-16384,minecraft:deep_ocean,,1.0,true
8675309,16384,-16384,minecraft:deep_ocean,,1.0,true
8675309,20480,-16384,minecraft:deep_ocean,,1.0,true
8675309,24576,-16384,minecraft:deep_ocean,,1.0,true
8675309,28672,-16384,minecraft:deep_ocean,,1.0,true
8675309,32768,-16384,minecraft:deep_ocean,,1.0,true
8675309,-32768,-12288,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,-12288,minecraft:plains,minecraft:savanna,0.2546896613493521,false
8675309,-24576,-12288,minecraft:plains,minecraft:forest,0.056958994225568826,false
8675309,-20480,-12288,minecraft:forest,minecraft:birch_forest,0.1391575953427291,false
8675309,-16384,-12288,minecraft:deep_ocean,,1.0,true
8675309,-12288,-12288,minecraft:plains,minecraft:savanna,0.23685142686775673,false
8675309,-8192,-12288,minecraft:plains,minecraft:forest,0.07270786501204685,false
8675309,-4096,-12288,minecraft:forest,minecraft:birch_forest,0.14013574320678912,false
8675309,0,-12288,minecraft:deep_ocean,,1.0,true
8675309,4096,-12288,minecraft:plains,minecraft:savanna,0.25620498700727323,false
8675309,8192,-12288,minecraft:plains,minecraft:forest,0.0032907548041795076,false
8675309,12288,-12288,minecraft:lukewarm_ocean,,1.0,true
8675309,16384,-12288,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,-12288,minecraft:plains,minecraft:savanna,0.24089807607122804,false
8675309,24576,-12288,minecraft:plains,minecraft:forest,0.011534504969272108,false
8675309,28672,-12288,minecraft:lukewarm_ocean,,1.0,true
8675309,32768,-12288,minecraft:deep_ocean,,1.0,true
8675309,-32768,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,-8192,minecraft:plains,minecraft:savanna,0.2095796116864589,false
8675309,-24576,-8192,minecraft:plains,minecraft:savanna,0.003907759226622676,false
8675309,-20480,-8192,minecraft:forest,minecraft:plains,0.09510538386936684,false
8675309,-16384,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-12288,-8192,minecraft:plains,minecraft:savanna,0.19194662466207446,false
8675309,-8192,-8192,minecraft:plains,minecraft:forest,0.23662374551861498,false
8675309,-4096,-8192,minecraft:forest,minecraft:plains,0.09248647329369541,false
8675309,0,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,4096,-8192,minecraft:plains,minecraft:savanna,0.20153339483575083,false
8675309,8192,-8192,minecraft:plains,minecraft:forest,0.19607329248963723,false
8675309,12288,-8192,minecraft:forest,minecraft:plains,0.07309355761855285,false
8675309,16384,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,-8192,minecraft:plains,minecraft:savanna,0.1769933077085818,false
8675309,24576,-8192,minecraft:plains,minecraft:forest,0.18742947172826774,false
8675309,28672,-8192,minecraft:forest,minecraft:plains,0.1481653247573672,false
8675309,32768,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-32768,-4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,-4096,minecraft:plains,minecraft:savanna,0.10359898956562008,false
8675309,-24576,-4096,minecraft:plains,minecraft:savanna,0.12472707374047742,false
8675309,-20480,-4096,minecraft:forest,minecraft:plains,0.18354767666639504,false
8675309,-16384,-4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-12288,-4096,minecraft:plains,minecraft:savanna,0.10006851645149162,false
8675309,-8192,-4096,minecraft:plains,minecraft:savanna,0.10397775442586155,false
8675309,-4096,-4096,minecraft:forest,minecraft:plains,0.1722374092573491,false
8675309,0,-4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,4096,-4096,minecraft:plains,minecraft:savanna,0.12011806119933643,false
8675309,8192,-4096,minecraft:plains,minecraft:savanna,0.12677814577348168,false
8675309,12288,-4096,minecraft:lukewarm_ocean,,1.0,true
8675309,16384,-4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,-4096,minecraft:plains,minecraft:forest,0.04716610973338964,false
8675309,24576,-4096,minecraft:plains,minecraft:savanna,0.13881350734604336,false
8675309,28672,-4096,minecraft:forest,minecraft:plains,0.1329729365203326,false
8675309,32768,-4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-32768,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-24576,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-20480,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-16384,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-12288,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-8192,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-4096,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,0,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,4096,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,8192,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,12288,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,16384,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,24576,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,28672,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,32768,0,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-32768,4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,4096,minecraft:plains,minecraft:forest,0.09443712276670646,false
8675309,-24576,4096,minecraft:plains,minecraft:savanna,0.10033335747773897,false
8675309,-20480,4096,minecraft:forest,minecraft:plains,0.12069424925487982,false
8675309,-16384,4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-12288,4096,minecraft:plains,minecraft:savanna,0.08763452938849503,false
8675309,-8192,4096,minecraft:plains,minecraft:savanna,0.10844494403356475,false
8675309,-4096,4096,minecraft:forest,minecraft:plains,0.0971159135825509,false
8675309,0,4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,4096,4096,minecraft:plains,minecraft:savanna,0.09041505090580904,false
8675309,8192,4096,minecraft:plains,minecraft:savanna,0.10866800472834515,false
8675309,12288,4096,minecraft:forest,minecraft:plains,0.0034776099676175898,false
8675309,16384,4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,4096,minecraft:plains,minecraft:savanna,0.07101244268554519,false
8675309,24576,4096,minecraft:plains,minecraft:savanna,0.1005131010085647,false
8675309,28672,4096,minecraft:forest,minecraft:sparse_jungle,0.17417891918288064,false
8675309,32768,4096,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-32768,8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,8192,minecraft:plains,minecraft:savanna,0.20241075306277867,false
8675309,-24576,8192,minecraft:plains,minecraft:forest,0.1864955803688686,false
8675309,-20480,8192,minecraft:forest,minecraft:plains,0.10296129540029875,false
8675309,-16384,8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-12288,8192,minecraft:plains,minecraft:savanna,0.1913538522790973,false
8675309,-8192,8192,minecraft:plains,minecraft:forest,0.2512286241201842,false
8675309,-4096,8192,minecraft:forest,minecraft:plains,0.083290523256765,false
8675309,0,8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,4096,8192,minecraft:plains,minecraft:savanna,0.1957824016754851,false
8675309,8192,8192,minecraft:plains,minecraft:forest,0.22329569295977603,false
8675309,12288,8192,minecraft:forest,minecraft:plains,0.05680843584114492,false
8675309,16384,8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,8192,minecraft:plains,minecraft:savanna,0.21310441759322485,false
8675309,24576,8192,minecraft:plains,minecraft:savanna,0.28090013921865364,false
8675309,28672,8192,minecraft:forest,minecraft:plains,0.0774624204707347,false
8675309,32768,8192,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-32768,12288,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,-28672,12288,minecraft:plains,minecraft:savanna,0.22768272540418288,false
8675309,-24576,12288,minecraft:plains,minecraft:forest,0.2821259839996446,false
8675309,-20480,12288,minecraft:forest,minecraft:plains,0.1802347936265385,false
8675309,-16384,12288,minecraft:deep_ocean,,1.0,true
8675309,-12288,12288,minecraft:plains,minecraft:savanna,0.23444231996056086,false
8675309,-8192,12288,minecraft:plains,minecraft:forest,0.01799741318079029,false
8675309,-4096,12288,minecraft:forest,minecraft:birch_forest,0.14841957178571497,false
8675309,0,12288,minecraft:deep_ocean,,1.0,true
8675309,4096,12288,minecraft:plains,minecraft:savanna,0.2294277118872292,false
8675309,8192,12288,minecraft:plains,minecraft:forest,0.15852980935325922,false
8675309,12288,12288,minecraft:forest,minecraft:plains,0.19423796160972506,false
8675309,16384,12288,minecraft:deep_lukewarm_ocean,,1.0,true
8675309,20480,12288,minecraft:plains,minecraft:savanna,0.2666252567010583,false
8675309,24576,12288,minecraft:plains,minecraft:forest,0.15426693662538615,false
8675309,28672,12288,minecraft:forest,minecraft:plains,0.19554064546760652,false
8675309,32768,12288,minecraft:deep_ocean,,1.0,true
8675309,-32768,16384,minecraft:deep_ocean,,1.0,true
8675309,-28672,16384,minecraft:deep_ocean,,1.0,true
8675309,-24576,16384,minecraft:deep_ocean,,1.0,true
8675309,-20480,16384,minecraft:deep_ocean,,1.0,true
8675309,-16384,16384,minecraft:deep_ocean,,1.0,true
8675309,-12288,16384,minecraft:deep_ocean,,1.0,true
8675309,-8192,16384,minecraft:deep_ocean,,1.0,true
8675309,-4096,16384,minecraft:deep_ocean,,1.0,true
8675309,0,16384,minecraft:deep_ocean,,1.0,true
8675309,4096,16384,minecraft:deep_ocean,,1.0,true
8675309,8192,16384,minecraft:deep_ocean,,1.0,true
8675309,12288,16384,minecraft:deep_ocean,,1.0,true
8675309,16384,16384,minecraft:deep_ocean,,1.0,true
8675309,20480,16384,minecraft:deep_ocean,,1.0,true
8675309,24576,16384,minecraft:deep_ocean,,1.0,true
8675309,28672,16384,minecraft:deep_ocean,,1.0,true
8675309,32768,16384,minecraft:deep_ocean,,1.0,true
8675309,-32768,20480,minecraft:deep_ocean,,1.0,true
8675309,-28672,20480,minecraft:plains,minecraft:forest,0.13917941450980498,false
8675309,-24576,20480,minecraft:plains,minecraft:forest,0.24072019446844395,false
8675309,-20480,20480,minecraft:ocean,,1.0,true
8675309,-16384,20480,minecraft:deep_ocean,,1.0,true
8675309,-12288,20480,minecraft:plains,minecraft:forest,0.233209518273377,false
8675309,-8192,20480,minecraft:plains,minecraft:forest,0.16663303119606343,false
8675309,-4096,20480,minecraft:plains,minecraft:forest,0.03402789040919185,false
8675309,0,20480,minecraft:deep_ocean,,1.0,true
8675309,4096,20480,minecraft:plains,minecraft:forest,0.199463323563554,false
8675309,8192,20480,minecraft:plains,minecraft:forest,0.06857048684805478,false
8675309,12288,20480,minecraft:forest,minecraft:plains,0.11977238699220671,false
8675309,16384,20480,minecraft:deep_ocean,,1.0,true
8675309,20480,20480,minecraft:plains,minecraft:forest,0.19001317128164918,false
8675309,24576,20480,minecraft:plains,minecraft:forest,0.12888520958001148,false
8675309,28672,20480,minecraft:forest,minecraft:birch_forest,0.03361416209302748,false
8675309,32768,20480,minecraft:deep_ocean,,1.0,true
8675309,-32768,24576,minecraft:deep_ocean,,1.0,true
8675309,-28672,24576,minecraft:plains,minecraft:forest,0.39411537830553023,false
8675309,-24576,24576,minecraft:plains,minecraft:forest,0.156330229684701,false
8675309,-20480,24576,minecraft:forest,minecraft:birch_forest,0.09805253651034351,false
8675309,-16384,24576,minecraft:deep_ocean,,1.0,true
8675309,-12288,24576,minecraft:plains,minecraft:forest,0.37513653706878936,false
8675309,-8192,24576,minecraft:plains,minecraft:forest,0.2558590424120023,false
8675309,-4096,24576,minecraft:forest,minecraft:plains,0.061449620202309485,false
8675309,0,24576,minecraft:deep_ocean,,1.0,true
8675309,4096,24576,minecraft:plains,minecraft:forest,0.07810768975045312,false
8675309,8192,24576,minecraft:forest,minecraft:plains,0.029620298353483232,false
8675309,12288,24576,minecraft:forest,minecraft:birch_forest,0.12159268525545452,false
8675309,16384,24576,minecraft:deep_ocean,,1.0,true
8675309,20480,24576,minecraft:plains,minecraft:forest,0.39773628851103493,false
8675309,24576,24576,minecraft:plains,minecraft:forest,0.22957030461212358,false
8675309,28672,24576,minecraft:forest,minecraft:plains,0.10893276354403414,false
8675309,32768,24576,minecraft:deep_ocean,,1.0,true
8675309,-32768,28672,minecraft:deep_ocean,,1.0,true
8675309,-28672,28672,minecraft:plains,minecraft:forest,0.23634628273852942,false
8675309,-24576,28672,minecraft:forest,minecraft:plains,8.781226876773962E-4,false
8675309,-20480,28672,minecraft:ocean,,1.0,true
8675309,-16384,28672,minecraft:deep_ocean,,1.0,true
8675309,-12288,28672,minecraft:plains,minecraft:forest,0.17745474127141336,false
8675309,-8192,28672,minecraft:plains,minecraft:forest,0.05247319350155566,false
8675309,-4096,28672,minecraft:forest,minecraft:birch_forest,0.0748013132482197,false
8675309,0,28672,minecraft:deep_ocean,,1.0,true
8675309,4096,28672,minecraft:ocean,,1.0,true
8675309,8192,28672,minecraft:plains,minecraft:forest,0.02262431414090571,false
8675309,12288,28672,minecraft:forest,minecraft:birch_forest,0.07557828240056796,false
8675309,16384,28672,minecraft:deep_ocean,,1.0,true
8675309,20480,28672,minecraft:plains,minecraft:forest,0.29720406721064263,false
8675309,24576,28672,minecraft:plains,minecraft:forest,0.10127706076239851,false
8675309,28672,28672,minecraft:ocean,,1.0,true
8675309,32768,28672,minecraft:deep_ocean,,1.0,true
8675309,-32768,32768,minecraft:deep_ocean,,1.0,true
8675309,-28672,32768,minecraft:deep_ocean,,1.0,true
8675309,-24576,32768,minecraft:deep_ocean,,1.0,true
8675309,-20480,32768,minecraft:deep_ocean,,1.0,true
8675309,-16384,32768,minecraft:deep_ocean,,1.0,true
8675309,-12288,32768,minecraft:deep_ocean,,1.0,true
8675309,-8192,32768,minecraft:deep_ocean,,1.0,true
8675309,-4096,32768,minecraft:deep_ocean,,1.0,true
8675309,0,32768,minecraft:deep_ocean,,1.0,true
8675309,4096,32768,minecraft:deep_ocean,,1.0,true
8675309,8192,32768,minecraft:deep_ocean,,1.0,true
8675309,12288,32768,minecraft:deep_ocean,,1.0,true
8675309,16384,32768,minecraft:deep_ocean,,1.0,true
8675309,20480,32768,minecraft:deep_ocean,,1.0,true
8675309,24576,32768,minecraft:deep_ocean,,1.0,true
8675309,28672,32768,minecraft:deep_ocean,,1.0,true
8675309,32768,32768,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-28672,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-24576,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-20480,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-16384,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-12288,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-8192,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-4096,-32768,minecraft:deep_ocean,,1.0,true
4303642605,0,-32768,minecraft:deep_ocean,,1.0,true
4303642605,4096,-32768,minecraft:deep_ocean,,1.0,true
4303642605,8192,-32768,minecraft:deep_ocean,,1.0,true
4303642605,12288,-32768,minecraft:deep_ocean,,1.0,true
4303642605,16384,-32768,minecraft:deep_ocean,,1.0,true
4303642605,20480,-32768,minecraft:deep_ocean,,1.0,true
4303642605,24576,-32768,minecraft:deep_ocean,,1.0,true
4303642605,28672,-32768,minecraft:deep_ocean,,1.0,true
4303642605,32768,-32768,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-28672,minecraft:deep_ocean,,1.0,true
4303642605,-28672,-28672,minecraft:plains,minecraft:forest,0.3171336627577742,false
4303642605,-24576,-28672,minecraft:plains,minecraft:forest,0.07273443470147345,false
4303642605,-20480,-28672,minecraft:forest,minecraft:birch_forest,0.06007181729947686,false
4303642605,-16384,-28672,minecraft:deep_ocean,,1.0,true
4303642605,-12288,-28672,minecraft:plains,minecraft:forest,0.39297765844792776,false
4303642605,-8192,-28672,minecraft:plains,minecraft:forest,0.042567509523829705,false
4303642605,-4096,-28672,minecraft:forest,minecraft:birch_forest,0.06787045181239004,false
4303642605,0,-28672,minecraft:deep_ocean,,1.0,true
4303642605,4096,-28672,minecraft:plains,minecraft:forest,0.3418660808947084,false
4303642605,8192,-28672,minecraft:plains,minecraft:forest,0.10815957308290847,false
4303642605,12288,-28672,minecraft:birch_forest,minecraft:forest,7.693324417686886E-4,false
4303642605,16384,-28672,minecraft:deep_ocean,,1.0,true
4303642605,20480,-28672,minecraft:plains,minecraft:forest,0.2958886718820889,false
4303642605,24576,-28672,minecraft:plains,minecraft:forest,0.10613667815292116,false
4303642605,28672,-28672,minecraft:forest,minecraft:birch_forest,0.09542793127768168,false
4303642605,32768,-28672,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-24576,minecraft:deep_ocean,,1.0,true
4303642605,-28672,-24576,minecraft:plains,minecraft:forest,0.3269104147130537,false
4303642605,-24576,-24576,minecraft:plains,minecraft:forest,0.13883308837028696,false
4303642605,-20480,-24576,minecraft:forest,minecraft:plains,0.12186243584352263,false
4303642605,-16384,-24576,minecraft:deep_ocean,,1.0,true
4303642605,-12288,-24576,minecraft:plains,minecraft:forest,0.32480045735512764,false
4303642605,-8192,-24576,minecraft:plains,minecraft:forest,0.08769610683131457,false
4303642605,-4096,-24576,minecraft:forest,minecraft:plains,0.0965120535996612,false
4303642605,0,-24576,minecraft:deep_ocean,,1.0,true
4303642605,4096,-24576,minecraft:plains,minecraft:forest,0.3178489633022369,false
4303642605,8192,-24576,minecraft:plains,minecraft:forest,0.21116760338307405,false
4303642605,12288,-24576,minecraft:forest,minecraft:birch_forest,0.11878037617413639,false
4303642605,16384,-24576,minecraft:deep_ocean,,1.0,true
4303642605,20480,-24576,minecraft:plains,minecraft:forest,0.20734554399299598,false
4303642605,24576,-24576,minecraft:plains,minecraft:forest,0.1973933880675084,false
4303642605,28672,-24576,minecraft:forest,minecraft:plains,0.06514087795151269,false
4303642605,32768,-24576,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-20480,minecraft:deep_ocean,,1.0,true
4303642605,-28672,-20480,minecraft:plains,minecraft:forest,0.16716264412911042,false
4303642605,-24576,-20480,minecraft:plains,minecraft:forest,0.04038980047205831,false
4303642605,-20480,-20480,minecraft:ocean,,1.0,true
4303642605,-16384,-20480,minecraft:deep_ocean,,1.0,true
4303642605,-12288,-20480,minecraft:plains,minecraft:forest,0.19201262577446454,false
4303642605,-8192,-20480,minecraft:plains,minecraft:forest,0.1555926577594452,false
4303642605,-4096,-20480,minecraft:forest,minecraft:plains,0.1263213113901619,false
4303642605,0,-20480,minecraft:deep_ocean,,1.0,true
4303642605,4096,-20480,minecraft:plains,minecraft:forest,0.08125056601698977,false
4303642605,8192,-20480,minecraft:plains,minecraft:forest,0.08193153082828386,false
4303642605,12288,-20480,minecraft:forest,minecraft:plains,0.09690513301024617,false
4303642605,16384,-20480,minecraft:deep_ocean,,1.0,true
4303642605,20480,-20480,minecraft:ocean,,1.0,true
4303642605,24576,-20480,minecraft:plains,minecraft:forest,0.07045327573475668,false
4303642605,28672,-20480,minecraft:ocean,,1.0,true
4303642605,32768,-20480,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-28672,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-24576,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-20480,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-16384,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-12288,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-8192,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-4096,-16384,minecraft:deep_ocean,,1.0,true
4303642605,0,-16384,minecraft:deep_ocean,,1.0,true
4303642605,4096,-16384,minecraft:deep_ocean,,1.0,true
4303642605,8192,-16384,minecraft:deep_ocean,,1.0,true
4303642605,12288,-16384,minecraft:deep_ocean,,1.0,true
4303642605,16384,-16384,minecraft:deep_ocean,,1.0,true
4303642605,20480,-16384,minecraft:deep_ocean,,1.0,true
4303642605,24576,-16384,minecraft:deep_ocean,,1.0,true
4303642605,28672,-16384,minecraft:deep_ocean,,1.0,true
4303642605,32768,-16384,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-12288,minecraft:deep_lukewarm_ocean,,1.0,true
4303642605,-28672,-12288,minecraft:lukewarm_ocean,,1.0,true
4303642605,-24576,-12288,minecraft:plains,minecraft:forest,0.1692849060475855,false
4303642605,-20480,-12288,minecraft:forest,minecraft:birch_forest,0.16842928434666504,false
4303642605,-16384,-12288,minecraft:deep_ocean,,1.0,true
4303642605,-12288,-12288,minecraft:plains,minecraft:savanna,0.2505684324608016,false
4303642605,-8192,-12288,minecraft:plains,minecraft:forest,0.09188555879589266,false
4303642605,-4096,-12288,minecraft:forest,minecraft:birch_forest,0.18187977154706103,false
4303642605,0,-12288,minecraft:deep_ocean,,1.0,true
4303642605,4096,-12288,minecraft:plains,minecraft:savanna,0.2357691347677069,false
4303642605,8192,-12288,minecraft:plains,minecraft:forest,0.06525221989004404,false
4303642605,12288,-12288,minecraft:forest,minecraft:plains,0.16125227337685932,false
4303642605,16384,-12288,minecraft:deep_ocean,,1.0,true
4303642605,20480,-12288,minecraft:plains,minecraft:savanna,0.2547148581140779,false
4303642605,24576,-12288,minecraft:forest,minecraft:plains,0.039896986477577334,false
4303642605,28672,-12288,minecraft:lukewarm_ocean,,1.0,true
4303642605,32768,-12288,minecraft:deep_ocean,,1.0,true
4303642605,-32768,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
4303642605,-28672,-8192,minecraft:plains,minecraft:savanna,0.21102624403272463,false
4303642605,-24576,-8192,minecraft:plains,minecraft:forest,0.15956278833360582,false
4303642605,-20480,-8192,minecraft:forest,minecraft:plains,0.0927657919819046,false
4303642605,-16384,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
4303642605,-12288,-8192,minecraft:plains,minecraft:savanna,0.21792323174807926,false
4303642605,-8192,-8192,minecraft:plains,minecraft:forest,0.2409222060817242,false
4303642605,-4096,-8192,minecraft:forest,minecraft:plains,0.07799907656306837,false
4303642605,0,-8192,minecraft:deep_lukewarm_ocean,,1.0,true
